,R_1M,R_3M,AboveEMA50,Vol20(ann),VolAcceleration,FMS,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
ABVX,0.2173301175528506,13.249010831460124,0.33986716355557434,0.3537241041849547,0.04163773993876136,3.961511444955027,0.051176980950013995,-0.042696891729319564,-0.045613387427261065,10.001186323857068,10.079492433505289
LGND,0.09399825126290384,0.44943855664471166,0.11158019461201629,0.1461247826897168,0.38171912817334136,3.257196034748117,-0.31334131485601846,0.9586962621015962,-0.0017919554641330215,0.44698903085893393,0.45893067220917705
NU,0.2127886379911188,0.30493053600490705,0.14687167853959182,0.21790005057582224,0.4698042174533809,2.9576217628238033,-0.13759329200009374,2.379258209404572,0.04563686615900053,0.2978997411811546,0.4504404875852466
HBM,0.25751451597802033,0.43461249068256835,0.22887957218442567,0.3045610991194578,0.5531095308521656,2.904542466833967,0.2892704249198692,1.7212371600544085,0.05337460999810295,0.6113841225222101,0.6212406349888857
KE,0.2097531832886319,0.6597560036983616,0.24351952200009586,0.1913620758966136,0.3165725899402602,2.810272601618547,0.3477435190502747,1.5490304858612887,0.025197620522075415,0.74071548585138,0.5773151214511434
CYD,0.35520155396071873,0.8539604387715263,0.32218425794412475,0.36255968704357605,0.5667052544179653,2.7718459643788886,0.26334029259792047,1.2491178874976099,0.18046118835020097,0.9815320193857577,2.9733628951252493
KGC,0.20350394118654314,0.5069540370991468,0.2047329341988453,0.29439207805411416,0.678414664080089,2.734720077438157,0.008944882193848258,0.34727267444496723,0.03269929633581614,0.8150799642282551,1.3848266986883857
BSEP,0.023508813993404987,0.09796836685988475,0.03197404673154125,0.09535582066774281,0.4345718123729813,2.686260671831916,-0.0539467991466811,0.05937146179410924,0.01125079761196024,0.0783892222456235,0.056043156009809136
MEDP,0.08268857253942019,0.6464216795783342,0.13390841747954063,0.24137880277174814,0.27151700045957844,2.6344499396048233,-0.014120786817206188,-0.6298549666032383,0.009070151478000055,0.4475771722822055,0.41120837103522345
ZIMV,0.0007067587267790554,1.2025584279862969,0.10918477068185539,0.07137530927591049,0.03936210154196363,2.586069581353448,0.04567397595436207,0.09894418780069758,0.0002887199740477797,0.5317497255091934,0.27893131671148375
LTL,0.13056022093763242,0.30552837675862854,0.15003543227794913,0.23297586869639567,0.4818558110502271,2.5251461444641534,0.22548916723271173,0.3711071780062052,0.07147170883407106,0.3333391630260292,0.33015726975192394
LITE,0.4546147510394045,0.9153447649439144,0.3661177110498548,0.47675156617559616,0.7181575746334969,2.496967270697825,0.0519292889153844,0.8052358374202659,0.1299781689461441,1.3955775572223827,0.8987336902600096
WDC,0.3637681429797228,0.7386538241747018,0.3044811308643909,0.3105830681061407,0.5784471574832102,2.4806174993876695,0.06438365653381961,0.604595014720851,0.09786215481286464,1.224036685703422,1.1520669201777083
EFXT,0.11937628722975635,0.37830500939235745,0.15566300469540217,0.2704250788879041,0.5583668385428379,2.469223371533365,0.26963890798561607,1.2195119003854942,0.0688969474347918,0.3495929358016028,0.02803969313604404
XTL,0.10791938908732779,0.299171327746234,0.10185790509157289,0.19843782768857757,0.610100974034437,2.4600662006479412,0.1311499278055286,0.7739205137662837,0.035328330637852456,0.29029881096229215,0.24400361994498843
XLC,0.06594854399423844,0.1574012434521459,0.0776751996263969,0.12853940926336266,0.4767296134463879,2.4529633326388205,0.3021165304494984,0.6603242965367404,0.03670404104936997,0.1590116728533606,0.16721940047053785
ANIP,0.12804911312260492,0.5341357550182004,0.17626978812010963,0.18622768229661057,0.4181062724557608,2.4521131066954136,0.22397214009651956,0.2968260939592988,0.03821984398025258,0.4538331420098036,0.6881939652495002
TPC,0.13003188069082294,0.5357711612266978,0.17250480189935913,0.29277901858270156,0.4474341433555813,2.3663638637464253,0.11301558075438933,0.7285455664896066,0.03895424414373072,1.4752961203834563,1.506365532471143
SBDS,0.7171135050700457,0.6426429326804537,0.3314415209233095,0.9421977602284367,0.3023981046566933,2.351368880348988,0.3161634003239815,0.37977150355704414,0.2844696794050354,0.9006378402729989,-0.6502571237140635
NKTR,0.795333294387313,4.714525587430219,0.6307057317013536,1.0898276318348998,0.43447659792938925,2.341525263567742,-0.010573861577737986,-0.2308411548873215,0.10589096462959269,2.5921081369697085,2.318180185846613
MGNR,0.11525748341193465,0.19488419110392674,0.10580451590840423,0.17687191417119447,0.5413227246104112,2.3149258019979086,0.15830658204598747,0.8799319630697493,0.04531815153174579,0.20759372485429073,0.25161102834935667
NVRI,0.27325054953341277,0.4885694545232466,0.20979029562998974,0.34975706269622764,0.628128035374072,2.3067505452824975,0.016189176810097905,0.504359681658332,0.07253658490457515,0.7466951002079352,0.5295554578945594
LASR,0.13399596091181198,0.6247418027944325,0.19210219826284947,0.40378252041394613,0.44495489506165375,2.3063157698641477,0.5421240223946118,0.8628968157182171,0.04382532207249068,2.2837911537788242,1.6767567313418752
GDXU,0.7360372443143974,1.1078072410339685,0.545578802790609,0.7763274139698161,0.6841074430090064,2.293748299482135,0.16487125741607134,-0.07933377422719401,0.152032078672228,1.841630365757628,4.7220876119603306
DECO,0.1890252313602423,0.4469964714265169,0.1746387218765768,0.32753458594910134,0.6226054812970252,2.280808503164378,0.20194086947459589,0.9448192553618595,0.15536158751954599,0.5858768594950421,0.32530778403718275
SCLX,0.4194528278624534,4.3863708906170595,0.5271207934795803,0.8915929749951856,0.6188444054797553,2.2719016170855264,0.03388648070117961,0.8448741776044684,0.1595588984224372,1.4794848789575714,0.6279646747993552
RAPT,0.481295370793984,1.3562329233334154,0.49663873669922953,0.8251675777648791,0.6629648576316048,2.269223322852344,0.009203813779254943,0.6685987060088134,0.31174919611555296,0.5711463831084933,0.3012654398596992
TBPH,0.09351058880613183,0.3612459375688244,0.13335670057860738,0.24475719758954495,0.4931845408934927,2.266265876091725,0.41356643966128837,-0.10120574194964327,0.034781401372045107,0.44994418467553365,0.445314447306153
TREE,0.15925474067018697,1.1389475829974285,0.23761368909777336,0.43904730123507085,0.6242718826395037,2.2629218730082985,-0.06785595461126581,-0.5719847696721714,-0.0030910906383804226,0.3490716787088197,0.7973013210787947
APLD,0.3713750141434864,0.8308983623608135,0.37100848673011133,0.7694027092587061,0.5411299783059917,2.2490510766365603,0.8697417368217717,3.6702475792039255,0.39148722684412585,1.587712153852506,1.3920877477587674
ZEPP,0.42533221948861044,19.301004138511942,0.48096092447286853,1.0347426568770457,0.5523456525108087,2.2439890523658,0.4489462842491232,0.47403745854456836,0.007165743081855913,12.018594752484717,16.55629861857895
KLG,0.003613298163378298,0.48571661063803107,0.042924296447724775,0.06917193448973848,0.12877748250229057,2.23806497311762,-0.21710103174526507,-0.2540181666895398,0.0002887199740477797,0.1779017565733838,0.23733543851774996
SIFY,0.462651653103868,1.7786629239746232,0.4112288821171173,0.5403407080868345,0.7522425378645103,2.2375471184833278,0.03788132717014525,0.0008741695302481034,0.04817026895010312,1.610924989835926,2.9760327048812942
MATV,0.06240091785308155,0.9028124423364909,0.1912585465577692,0.31656242909223903,0.3795313990468596,2.2321366138976577,-0.1560919042243767,-0.3107801335114506,-0.01661077030714453,0.9462605315258725,0.10574423338245387
POWL,0.18572068382880058,0.6964390383778947,0.2039248192210088,0.48010088919110183,0.8388017468127961,2.2134335262203733,0.7864588009529059,1.7981031274970645,0.10913076467675231,0.5541135198645781,0.2919487156888445
PTHS,0.5722041307012888,1.7607769605173056,0.4154388223213834,1.2661764719641873,0.6891860126305731,2.1741214469648,0.044315442893831936,0.2208324053178563,0.026415669022455734,0.9873241255013725,3.862340858658288
EMBC,0.11147642761176546,0.570569354238033,0.15673841983690173,0.32902907192889463,0.5040727053988884,2.1457230693986036,0.3763848549617579,0.06956738727934475,0.02964875178651849,0.13895922759127566,-0.285673965521551
STX,0.36516130153540893,0.6227937823834926,0.29205500122032535,0.3688272586915125,0.7078984159019297,2.141349571536712,-0.03695738861012687,-0.35042460733637837,0.11594241992519505,1.2733731123035215,1.3415307594704808
CBNA,0.16208641843553595,0.3037373997508359,0.1128655605227904,0.18802758863376867,0.5666849408438267,2.114157194482728,0.06924083184575247,0.28644194643502496,0.019259163106095212,0.318023727731751,0.1942477278692334
CTNM,0.6764909072356768,2.4078233220333485,0.4478666098252613,0.8802193023819775,0.7313944909229936,2.110286821519331,0.10942460993573677,0.11072482555935048,0.02172938721951212,0.6338288862134618,-0.2012273527275067
BGH,0.05074895262770274,0.14979649977637055,0.052877242302737715,0.08896146605995303,0.41521632117235224,2.104542731299756,0.10848855159803406,-0.11092210342511866,0.006921171373257984,0.09929430997390143,0.10511325609911215
NGVT,0.07398051083339885,0.42387619701247736,0.1083655134739685,0.33049309272942257,0.572822838810086,2.0667393220313373,0.1108829317384965,-0.9226781550815661,-0.033471485358851916,0.3093554132785663,0.3602726495403763
SPYU,0.08091384537022783,0.3997969726984545,0.12045974506614643,0.36485931080312733,0.3941555115163708,2.0506270593230376,0.5036259502060143,1.5069418340951506,0.06999596356777049,0.3541828745171689,0.06412363919459496
IAG,0.39974030407906525,0.5756140943296524,0.31465962631999767,0.44411612210651147,0.7758616271426576,2.036021839177086,0.07947702130806533,-0.07107690773570052,0.13227125284299412,0.7860890780277017,1.088456479032068
IMXI,0.004127802301943317,0.4808569772753941,0.11778182657970415,0.11762179214049306,0.11881462771977461,2.0152539413447514,0.19148972992691338,-1.2324130454232214,0.004445073483768658,0.04973390212561979,-0.342541698300485
CORZ,0.15335826827551324,0.37680307402426494,0.1629677015491524,0.47651274238387015,0.5468851252256436,2.012418219577958,0.19202458291614377,3.0146325022864175,0.1719103551381127,0.8131969779912755,0.09706736440869368
DGP,0.19076364341698349,0.17573117870948685,0.12316324322863914,0.25398196055566286,0.6042369722541188,2.01140978970414,0.3153616657374143,0.2648202692504893,0.012986591655863577,0.34659916504957056,0.7170432602758752
